"Poly_No","Coord_No","Longitude","Latitude","VME_Csquare","VME_Habitat","VME_Indicator","VME_Elements"
97,"97_10",-10.175,59.35,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_11",-10.175,59.375,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_12",-10.175,59.4,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_13",-10.175,59.425,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_14",-10.15,59.425,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_15",-10.125,59.425,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_16",-10.125,59.45,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_17",-10.125,59.475,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_18",-10.1,59.475,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_19",-10.075,59.475,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_20",-10.05,59.475,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_21",-10.025,59.475,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_22",-10.025,59.45,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_23",-10.025,59.425,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_24",-10.025,59.4,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
98,"98_1",-6.4,59.825,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_2",-6.425,59.825,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_3",-6.45,59.825,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_4",-6.475,59.825,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_5",-6.475,59.85,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_6",-6.475,59.875,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_7",-6.475,59.9,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_8",-6.475,59.925,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_9",-6.45,59.925,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_10",-6.425,59.925,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_11",-6.4,59.925,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_12",-6.375,59.925,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_13",-6.375,59.9,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_14",-6.375,59.875,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_15",-6.375,59.85,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
98,"98_16",-6.375,59.825,"VME","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Cup coral_ Soft coral",NA
99,"99_1",-7.275,59.75,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_2",-7.275,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_3",-7.3,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_4",-7.325,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_5",-7.35,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_6",-7.375,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_7",-7.4,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_8",-7.425,59.725,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_9",-7.425,59.75,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_10",-7.425,59.775,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_11",-7.45,59.775,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_12",-7.475,59.775,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_13",-7.475,59.8,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_14",-7.475,59.825,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_15",-7.475,59.85,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_16",-7.475,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_17",-7.45,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_18",-7.425,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_19",-7.4,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_20",-7.375,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_21",-7.35,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_22",-7.325,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_23",-7.3,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_24",-7.275,59.875,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_25",-7.275,59.85,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_26",-7.275,59.825,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_27",-7.275,59.8,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
99,"99_28",-7.275,59.775,"High_ VME","NULL_ Xenophyophore aggregations_ Coral Garden_ Cold-water coral reef","Xenophyophores_ Stony coral_ NULL",NA
100,"100_1",-10.625,59.275,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_2",-10.625,59.3,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_3",-10.625,59.325,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_4",-10.625,59.35,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_5",-10.625,59.375,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_6",-10.6,59.375,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_7",-10.575,59.375,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_8",-10.55,59.375,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_9",-10.525,59.375,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_10",-10.525,59.35,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_11",-10.525,59.325,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_12",-10.525,59.3,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_13",-10.525,59.275,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_14",-10.55,59.275,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_15",-10.575,59.275,"Medium","NULL","Gorgonian_ Sponge","Seamount"
100,"100_16",-10.6,59.275,"Medium","NULL","Gorgonian_ Sponge","Seamount"
101,"101_1",-7.025,59.8,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_2",-7.025,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_3",-7.05,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_4",-7.075,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_5",-7.1,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_6",-7.125,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_7",-7.15,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_8",-7.175,59.775,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_9",-7.175,59.8,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_10",-7.175,59.825,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_11",-7.175,59.85,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_12",-7.175,59.875,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_13",-7.15,59.875,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_14",-7.125,59.875,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_15",-7.125,59.9,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_16",-7.125,59.925,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_17",-7.1,59.925,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_18",-7.075,59.925,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_19",-7.05,59.925,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_20",-7.025,59.925,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_21",-7.025,59.9,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_22",-7.025,59.875,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_23",-7.025,59.85,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
101,"101_24",-7.025,59.825,"VME","NULL_ Xenophyophore aggregations_ Cold-water coral reef","Stony coral_ NULL",NA
102,"102_1",-4.975,60.05,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_2",-4.975,60.025,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_3",-5,60.025,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_4",-5.025,60.025,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_5",-5.05,60.025,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_6",-5.075,60.025,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_7",-5.075,60.05,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_8",-5.075,60.075,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_9",-5.075,60.1,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_10",-5.075,60.125,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_11",-5.05,60.125,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_12",-5.025,60.125,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_13",-5,60.125,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_14",-4.975,60.125,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_15",-4.975,60.1,"Medium","NULL","Sea-pen_ Gorgonian",NA
102,"102_16",-4.975,60.075,"Medium","NULL","Sea-pen_ Gorgonian",NA
103,"103_1",-6.575,59.9,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_2",-6.575,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_3",-6.6,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_4",-6.625,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_5",-6.65,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_6",-6.675,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_7",-6.7,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_8",-6.725,59.875,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_9",-6.725,59.9,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_10",-6.725,59.925,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_11",-6.725,59.95,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_12",-6.725,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_13",-6.7,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_14",-6.675,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_15",-6.65,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_16",-6.625,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_17",-6.6,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_18",-6.575,59.975,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_19",-6.575,59.95,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
103,"103_20",-6.575,59.925,"VME_ Low","NULL_ Deep-sea Sponge Aggregations","Sponge_ Soft coral_ Anemones_ Cup coral_ Gorgonian_ Stony coral",NA
104,"104_1",-4.525,60.15,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_2",-4.525,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_3",-4.55,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_4",-4.575,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_5",-4.6,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_6",-4.625,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_7",-4.65,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_8",-4.675,60.125,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_9",-4.675,60.15,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_10",-4.675,60.175,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_11",-4.675,60.2,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_12",-4.675,60.225,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_13",-4.65,60.225,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_14",-4.625,60.225,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_15",-4.625,60.25,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_16",-4.625,60.275,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_17",-4.6,60.275,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_18",-4.575,60.275,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_19",-4.55,60.275,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_20",-4.525,60.275,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_21",-4.525,60.25,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_22",-4.525,60.225,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_23",-4.525,60.2,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
104,"104_24",-4.525,60.175,"VME_ Low","Deep-sea Sponge Aggregations_ NULL","Sponge",NA
105,"105_1",-6.825,59.9,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_2",-6.825,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_3",-6.85,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_4",-6.875,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_5",-6.9,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_6",-6.925,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_7",-6.95,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_8",-6.975,59.875,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_9",-6.975,59.9,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_10",-6.975,59.925,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_11",-6.975,59.95,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_12",-6.975,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_13",-6.95,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_14",-6.925,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_15",-6.9,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_16",-6.875,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_17",-6.85,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_18",-6.825,59.975,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_19",-6.825,59.95,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
105,"105_20",-6.825,59.925,"VME_ High","NULL_ Deep-sea Sponge Aggregations","Sponge_ Stony coral_ Gorgonian_ Cup coral_ Soft coral",NA
106,"106_1",-7.825,59.975,"Medium","NULL","Gorgonian",NA
106,"106_2",-7.85,59.975,"Medium","NULL","Gorgonian",NA
106,"106_3",-7.875,59.975,"Medium","NULL","Gorgonian",NA
106,"106_4",-7.875,60,"Medium","NULL","Gorgonian",NA
106,"106_5",-7.875,60.025,"Medium","NULL","Gorgonian",NA
106,"106_6",-7.875,60.05,"Medium","NULL","Gorgonian",NA
106,"106_7",-7.875,60.075,"Medium","NULL","Gorgonian",NA
106,"106_8",-7.85,60.075,"Medium","NULL","Gorgonian",NA
106,"106_9",-7.825,60.075,"Medium","NULL","Gorgonian",NA
106,"106_10",-7.8,60.075,"Medium","NULL","Gorgonian",NA
106,"106_11",-7.775,60.075,"Medium","NULL","Gorgonian",NA
106,"106_12",-7.775,60.05,"Medium","NULL","Gorgonian",NA
106,"106_13",-7.775,60.025,"Medium","NULL","Gorgonian",NA
106,"106_14",-7.775,60,"Medium","NULL","Gorgonian",NA
106,"106_15",-7.775,59.975,"Medium","NULL","Gorgonian",NA
106,"106_16",-7.8,59.975,"Medium","NULL","Gorgonian",NA
107,"107_1",-8.425,59.95,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_2",-8.425,59.925,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_3",-8.45,59.925,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_4",-8.475,59.925,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_5",-8.5,59.925,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_6",-8.525,59.925,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_7",-8.525,59.95,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_8",-8.525,59.975,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_9",-8.525,60,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_10",-8.525,60.025,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_11",-8.5,60.025,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_12",-8.475,60.025,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_13",-8.45,60.025,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_14",-8.425,60.025,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_15",-8.425,60,"VME","Deep-sea Sponge Aggregations","NULL",NA
107,"107_16",-8.425,59.975,"VME","Deep-sea Sponge Aggregations","NULL",NA
108,"108_1",-3.275,60.7,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
108,"108_2",-3.275,60.675,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
108,"108_3",-3.3,60.675,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
108,"108_4",-3.325,60.675,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
108,"108_5",-3.325,60.65,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
108,"108_6",-3.325,60.625,"VME","Deep-sea Sponge Aggregations_ NULL","NULL_ Sponge_ Cup coral_ Anemones",NA
